ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|c87ce641ecce4fc4b53b4ba1846f5d71|2019-04-04|00:26:35|1554351995|gas_transport|97.82|0|fraud_Cummerata-Jones|32.005724|-85.841294
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|199aed4c31580731a6d681baa7bbae53|2019-04-24|09:07:23|1556111243|grocery_net|67.78|0|fraud_Spinka Inc|33.160244|-86.254470
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|e1dab62a5c77c8c95b14ee622a5de3de|2019-08-17|00:42:16|1566016936|misc_net|79.12|0|fraud_Volkman Ltd|33.041720|-85.160875
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|a53f3226b97a5858caec84b62acc7e84|2019-04-30|08:22:44|1556626964|grocery_net|56.41|0|fraud_VonRueden Group|33.466705|-85.213321
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|0b24bdd7bf387f7256cb176c423eb0e6|2019-06-28|02:34:25|1561703665|grocery_pos|79.61|0|fraud_O'Keefe-Hudson|31.668632|-84.773774
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|bb818593636c2b847808feec21737bbe|2019-05-13|04:30:15|1557736215|grocery_net|78.50|0|fraud_VonRueden Group|33.069068|-85.847489
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|4dbde3fdf143dea1c7c34543bfc2838c|2019-07-15|01:52:42|1563169962|grocery_pos|90.83|0|fraud_Kilback LLC|32.340055|-86.218666
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|c1adf4a1d43c23317d7d1ff6c16e1f49|2019-02-13|11:21:52|1550074912|gas_transport|106.46|0|fraud_Heller-Langosh|32.785568|-84.537659
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|efa0be856512b2ffd7eafe2b89625c29|2019-08-03|08:14:45|1564834485|misc_net|77.23|0|fraud_Kerluke PLC|31.640055|-85.582911
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|9e9c4ba97d96bda78d0514484c5baeaa|2019-05-11|02:40:18|1557556818|grocery_net|72.23|0|fraud_VonRueden Group|32.932348|-86.152232
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|2d5497fc8e68e31321e39825955652f5|2019-03-10|03:47:31|1552204051|gas_transport|99.62|0|fraud_Sporer Inc|33.484494|-86.343252
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|10a763c04ce3b7d3ce0b0e2ffc7b83b3|2019-04-15|02:06:09|1555308369|grocery_net|62.17|0|fraud_Johnston, Nikolaus and Maggio|32.965646|-85.944924
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|9567c37e5060ea45deaaa045dd915f9d|2019-02-01|04:08:18|1549012098|gas_transport|71.99|0|fraud_Luettgen PLC|32.128084|-84.505271
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|286cbc952b12410351e1512d9247371c|2019-03-29|01:19:58|1553836798|gas_transport|103.78|0|fraud_Cummings LLC|32.872930|-85.889973
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|501f21cfb8728b05e084d169de6f6150|2019-06-23|01:24:50|1561267490|grocery_pos|36.30|0|fraud_Cole PLC|32.587189|-85.777013
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|13cf543c29e81c3b7792dd8118b30fa2|2019-03-22|11:04:45|1553267085|gas_transport|90.96|0|fraud_Torp-Labadie|32.213351|-85.198474
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|8430b101b88e53ef0daeec69f1d7cc39|2019-04-12|02:52:11|1555051931|grocery_net|79.75|0|fraud_Jaskolski-Dibbert|33.309215|-85.863879
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|7651947c3f6dc5baa691350eb6c3cd60|2019-05-12|09:40:39|1557668439|grocery_net|54.61|0|fraud_Dach-Borer|33.127854|-85.023966
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|c4f59c3ca09226971915696d049f04d9|2019-05-19|05:43:34|1558259014|grocery_net|59.83|0|fraud_Paucek-Wiza|33.417975|-84.834917
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|e263c3e4d007d7c593c79fdafe53fbee|2019-08-21|02:27:19|1566368839|misc_net|56.54|0|fraud_Huel Ltd|32.354720|-85.772010
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|7f24a094fb41b24d4bdd077ba371d6ec|2019-04-01|11:24:59|1554132299|gas_transport|82.13|0|fraud_Tillman, Dickinson and Labadie|32.740760|-86.281139
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|d4ef06a32928d5317f82d317683557db|2019-02-05|02:58:25|1549353505|gas_transport|71.33|0|fraud_Huels-Hahn|31.728999|-86.197197
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|77299357e04efd111dad1b8f53f098c0|2019-06-01|11:38:28|1559403508|grocery_pos|58.74|0|fraud_Kovacek, Dibbert and Ondricka|32.420268|-86.432943
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|36178aa461a69051b6ff0fcc9c6acab1|2019-06-30|01:51:02|1561873862|grocery_pos|69.37|0|fraud_Wolf Inc|33.309864|-85.808326
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|6a72259b4161cbc816b3ff873f573e28|2019-07-02|01:27:18|1562045238|grocery_pos|58.59|0|fraud_Heller, Gutmann and Zieme|33.424982|-84.823971
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|a3c4fb829bac193388a77d105e9e2bf2|2019-02-02|02:41:43|1549093303|gas_transport|60.71|0|fraud_Schaefer, McGlynn and Bosco|33.162867|-86.234635
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|0b8bdbf4953dea50af55a9ae74599428|2019-04-14|06:07:51|1555236471|grocery_net|73.62|0|fraud_Bernier, Streich and Jewess|33.141495|-86.200865
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|056457556157ab4ca7abd9a96aa2e0d2|2019-06-21|01:09:07|1561093747|grocery_pos|52.97|0|fraud_Kovacek, Dibbert and Ondricka|32.160670|-86.151291
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|c280dced472f546b01fa5f75f25762c2|2019-02-06|04:22:09|1549444929|gas_transport|61.65|0|fraud_Christiansen, Goyette and Schamberger|32.676587|-85.131045
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|fc32da23ff9dc8a54fcf72e70c9c831e|2019-08-14|09:27:24|1565789244|misc_net|81.88|0|fraud_Kunde-Sanford|32.588303|-84.970076
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|2e46c5aed8b84b715df2519fa93e624b|2019-06-09|10:49:55|1560091795|grocery_pos|69.90|0|fraud_Osinski, Ledner and Leuschke|33.104437|-85.360852
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|6e7deade049adc82ed36e4cb8cf3c597|2019-04-30|07:16:08|1556622968|grocery_net|66.32|0|fraud_Heller-Abshire|33.274024|-85.058413
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|e57812bc68c0680e1b7e9f3a49906fc7|2019-08-04|01:49:39|1564897779|misc_net|98.06|0|fraud_Rippin, Kub and Mann|33.189796|-85.187423
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|2fd42f6a262efbba8b5e124e15051121|2019-05-06|06:03:18|1557136998|grocery_net|60.34|0|fraud_Bernier, Streich and Jewess|31.928980|-86.146429
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|f1d586481f52136c26f011d2f1b58286|2019-05-24|05:39:25|1558690765|grocery_pos|50.49|0|fraud_Deckow-O'Conner|33.097754|-84.710044
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|e095a1cda5d9385cf264a31a75f091fc|2019-06-12|11:30:14|1560353414|grocery_pos|70.63|0|fraud_Lockman Ltd|32.128811|-85.729641
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|2e7a99e04c66fbbe4e5691e300cb74b9|2019-07-18|01:23:20|1563427400|grocery_pos|103.45|0|fraud_Schumm, Bauch and Ondricka|32.007153|-86.382679
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|3c0cbe31ff99d6dab8b690e4ffffc947|2019-08-11|08:45:06|1565527506|misc_net|96.33|0|fraud_Herman, Treutel and Dickens|33.236126|-84.803291
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|9eb0b41df9496b3fbfe625871e08ae0a|2019-06-22|10:57:53|1561215473|grocery_pos|66.47|0|fraud_Moen, Reinger and Murphy|32.346047|-84.587955
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|554ac44e41939794039f8be974c2e14f|2019-01-08|02:20:15|1546932015|gas_transport|82.27|0|fraud_Schaefer, McGlynn and Bosco|33.207506|-84.764335
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|d824a0cb95290b68f1f3e3537da984e4|2019-04-18|00:53:49|1555563229|grocery_net|106.43|0|fraud_Dicki Ltd|31.798300|-86.010796
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|6c72419fcbff57ecbbc55d5b313e7be6|2019-08-22|11:45:26|1566488726|misc_net|79.61|0|fraud_Kerluke, Kertzmann and Wiza|32.880023|-86.350005
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|e772945e6785f442930c875c2296c5fa|2019-01-16|01:20:24|1547619624|gas_transport|41.60|0|fraud_Harber Inc|32.976078|-85.977227
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|d6408e6228cfdd8f71920d5874fd6553|2019-05-24|07:32:44|1558697564|grocery_pos|80.31|0|fraud_Schultz, Simonis and Little|32.218869|-85.063957
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|cc50693e43fafca51a8e6e1d76812d53|2019-08-13|06:17:01|1565691421|misc_net|75.85|0|fraud_Kerluke, Kertzmann and Wiza|32.531906|-85.504070
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|4f46f1020b0c8f593f2d2b9840e6fde8|2019-07-31|07:03:12|1564570992|misc_net|63.85|0|fraud_Kerluke, Kertzmann and Wiza|32.899260|-84.540602
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|66acb62b77ef42d484521603e299ffe7|2019-02-02|05:08:29|1549102109|gas_transport|85.21|0|fraud_Parisian and Sons|32.416278|-85.991067
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|c2092b386fb76cccd44d203fc5faca0e|2019-04-12|04:48:20|1555058900|grocery_net|73.27|0|fraud_Swaniawski, Bahringer and Ledner|32.368589|-85.094664
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|7bea98945ea05224c9c832dc7c9dbb17|2019-01-12|02:34:34|1547278474|gas_transport|72.00|0|fraud_Tillman, Dickinson and Labadie|32.365079|-85.256472
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|f1a1522c44384d6b98406b210faee2aa|2019-04-05|05:55:02|1554458102|gas_transport|73.51|0|fraud_Torp-Labadie|32.440207|-86.141497
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|57b13b3ecc02cb695170fc9606e4392f|2019-04-30|06:28:28|1556620108|grocery_net|69.48|0|fraud_Heller-Abshire|32.114608|-85.638099
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|106ce03a11d56267afa99f56d690a213|2019-06-05|07:08:47|1559732927|grocery_pos|81.87|0|fraud_Kiehn Inc|32.455282|-85.977109
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|bf3b49d92f39b454beb8bed34aea6123|2019-07-28|10:43:49|1564325029|misc_net|47.35|0|fraud_Durgan-Auer|31.818107|-84.904830
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|13be72a2968ce625a92cc0b0eea23423|2019-04-20|02:44:42|1555742682|grocery_net|75.77|0|fraud_Kling-Grant|32.775245|-85.672793
347-03-9639|213193010310510|Jose|Ramirez|M|82997 Kristen Valley Suite 311|Auburn|AL|36830|32.5475|-85.4682|55272|Plant breeder/geneticist|1985-03-06|465378164447|adults_2550_male_urban.json|04a200bafab599de22b7003af1e9a6e4|2019-05-06|10:17:36|1557152256|grocery_net|82.00|0|fraud_Cassin-Harvey|31.965088|-85.513312
