ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|e2b32957b31938d43ee4ad3454b8a7e6|2019-04-06|11:25:26|1554564326|gas_transport|55.53|0|fraud_Schmitt Inc|34.872343|-80.631620
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|07f9ed7ea3f5f14b13ed244b6c7fbe73|2019-04-06|02:31:14|1554532274|gas_transport|45.21|0|fraud_Sporer Inc|34.622242|-81.387461
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|d46eff4767a586f536ce93219a835f68|2019-05-09|03:44:44|1557387884|grocery_net|43.38|0|fraud_Hills-Olson|34.347413|-81.221966
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|05a5473529012ef7fb330c4051cea423|2019-05-31|04:37:06|1559291826|grocery_net|82.60|0|fraud_Murray Ltd|34.829561|-80.561653
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|d327f7b5be6448334d558d0480ae040f|2019-06-08|11:32:44|1560007964|grocery_pos|64.51|0|fraud_Osinski, Ledner and Leuschke|36.041573|-80.341240
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|0b6f5f0f8bb461ac75447e489d68ae39|2019-03-24|04:07:57|1553414877|gas_transport|43.53|0|fraud_Ledner-Pfannerstill|34.605720|-81.166467
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|77566b4cb4c16e8d9d29f903069b1e3f|2019-05-09|04:53:03|1557391983|grocery_net|62.68|0|fraud_Jaskolski-Dibbert|35.685267|-80.268291
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|dbda102e7ee76d7b5c6b8a24fb16ac7d|2019-06-15|03:34:14|1560584054|grocery_pos|67.71|0|fraud_Schoen, Kuphal and Nitzsche|35.347885|-80.099167
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|ca209dc85ce9b2ba861b651692046c20|2019-02-17|06:59:19|1550404759|gas_transport|74.40|0|fraud_Schmitt Inc|34.533988|-80.907729
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|fea06ab48e1bcb2ffc93490f6f54ad65|2019-04-21|10:55:14|1555858514|gas_transport|60.11|0|fraud_Prohaska-Murray|36.134273|-80.672922
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|41b20862694d652884fd1474e5f93fdf|2019-03-19|08:29:06|1552998546|gas_transport|47.50|0|fraud_Berge LLC|34.513378|-80.077182
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|1622c94f122f87e78ddd6f75a00c104f|2019-03-28|11:00:26|1553785226|gas_transport|44.41|0|fraud_Huels-Hahn|34.572936|-80.385863
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|a5b4a3fa049e7dcf2d64b25dda8c3dc0|2019-06-15|03:47:26|1560584846|grocery_pos|37.48|0|fraud_Mosciski, Gislason and Mertz|35.474000|-81.531451
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|39b3318424c4395410de76e4e9c0eb4b|2019-01-26|01:55:33|1548485733|gas_transport|59.10|0|fraud_Eichmann, Bogan and Rodriguez|34.602644|-81.656069
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|0e2c3c6bf0164774c66a145bf112a09a|2019-03-27|00:34:43|1553661283|gas_transport|56.49|0|fraud_Kuvalis Ltd|35.779335|-80.624974
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|b89f8db7c0a900531a9af0486cccd33e|2019-03-03|08:50:23|1551621023|gas_transport|66.27|0|fraud_Harris Inc|34.938149|-80.269018
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|86cd20ae2a5cbcef42d6cb36ffcec509|2019-04-23|02:06:28|1555999588|gas_transport|39.49|0|fraud_Olson, Becker and Koch|34.583057|-81.324368
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|efbb84af15fb91c8d43fea93171d1e7e|2019-04-26|01:09:12|1556255352|gas_transport|46.51|0|fraud_Berge LLC|35.522135|-81.393404
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|4a223887fc595e502708cc5373d74c1b|2019-05-14|02:37:39|1557815859|grocery_net|64.14|0|fraud_Hills-Olson|34.482874|-80.032669
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|6b2a6996d035e2099e1cb6bf77c2d5b2|2019-03-24|00:29:33|1553401773|gas_transport|50.69|0|fraud_Christiansen, Goyette and Schamberger|35.975607|-80.979254
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|8d53dabae98768bb9259cf8c4ac3c9cc|2019-04-12|08:07:26|1555070846|gas_transport|54.96|0|fraud_Berge LLC|35.501455|-80.371768
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|e3e18fb46268a72e048e8288810679ef|2019-05-03|02:20:18|1556864418|gas_transport|81.81|0|fraud_Koss and Sons|34.799742|-80.972481
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|b591f431d8c89d2ef3abefdd7942d48e|2019-04-28|04:26:46|1556440006|gas_transport|62.22|0|fraud_Ledner-Pfannerstill|36.097249|-79.861514
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|1cc21875912d69cdb76980b74b32bc06|2019-06-07|09:17:24|1559913444|grocery_pos|44.48|0|fraud_Hackett-Lueilwitz|35.102510|-81.675834
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|aef6114a9dc8ba8711723e530e1b73a6|2019-05-28|05:06:23|1559034383|grocery_net|51.14|0|fraud_Tromp, Kerluke and Glover|35.367200|-80.786393
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|78fcfd7709c7d7342851d5c38230e6b4|2019-06-15|02:02:16|1560578536|grocery_pos|61.33|0|fraud_Heidenreich PLC|34.795643|-81.015180
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|1d7912c111b087b5a5a529c809b1ac49|2019-05-03|09:27:23|1556890043|gas_transport|64.99|0|fraud_Erdman-Kertzmann|35.075776|-80.940551
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|23141fbac430dca6e48e5d25f06dbd18|2019-02-04|02:46:02|1549266362|gas_transport|52.63|0|fraud_Rodriguez Group|34.207902|-80.172605
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|77d7656616468bd344d11b3f6153f8ad|2019-02-24|00:41:41|1550986901|gas_transport|43.22|0|fraud_Huels-Nolan|35.540041|-80.453430
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|b0c5a7bc41e6941416caccc73165ef7b|2019-02-02|04:30:40|1549099840|gas_transport|43.26|0|fraud_Emard Inc|35.498168|-80.828498
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|7250412471145d9970842fb0aa294610|2019-04-04|04:07:41|1554365261|gas_transport|59.85|0|fraud_Corwin-Collins|34.843913|-81.556900
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|238e7d747424937758a12d140537e262|2019-01-23|07:15:19|1548245719|gas_transport|68.64|0|fraud_Heller-Langosh|35.540016|-80.402363
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|8723cd4481330d7f8c666d05ee2cf211|2019-05-17|02:06:16|1558073176|grocery_net|40.79|0|fraud_Murray Ltd|35.124768|-80.301177
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|98a4d8f92845f02a02436f660dfc7272|2019-06-15|06:04:09|1560593049|grocery_pos|40.53|0|fraud_Kiehn Inc|35.305438|-81.143824
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|15e1f4fad3c73bd79d18fa1331ce70bd|2019-03-10|10:25:23|1552227923|gas_transport|81.88|0|fraud_Streich, Hansen and Veum|36.186928|-81.044002
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|777e5fc8076bcb348960a9c22c9119bd|2019-04-13|01:00:48|1555131648|gas_transport|73.24|0|fraud_Friesen-D'Amore|34.692606|-81.308434
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|4c5441ac55867c67a2f93f8eba0f0034|2019-03-09|11:08:24|1552147704|gas_transport|75.21|0|fraud_Kling Inc|36.104331|-79.890135
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|bccc13519ba1f0ac41a87c33e4a7f806|2019-01-03|08:14:59|1546521299|gas_transport|79.69|0|fraud_Streich, Hansen and Veum|35.839869|-80.764249
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|e902a7280c24f8862f588897f2865209|2019-01-10|02:55:27|1547106927|gas_transport|66.07|0|fraud_Streich, Hansen and Veum|34.316387|-81.455405
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|9802ca6554ec8384608a20019330d63d|2019-01-30|04:36:41|1548841001|gas_transport|60.69|0|fraud_Friesen-D'Amore|36.172044|-80.591821
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|57c298637d804037f0a0c49ea99f5902|2019-04-19|07:14:16|1555672456|gas_transport|27.28|0|fraud_Olson, Becker and Koch|35.477704|-80.836246
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|53717eff8260f1d8e6f6698a9103474f|2019-01-08|05:09:04|1546942144|gas_transport|69.49|0|fraud_Reilly, Heaney and Cole|36.013552|-80.061433
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|ee423e0d92694e3466738c3ea709ff51|2019-02-07|00:34:57|1549517697|gas_transport|58.97|0|fraud_Cummings LLC|34.325350|-80.038122
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|79032fb2d507c92009ad8e85e974da69|2019-02-01|03:41:16|1549010476|gas_transport|112.74|0|fraud_Tillman, Dickinson and Labadie|35.350692|-81.609347
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|b63c34c7f29861ba8773dc96f5ed5479|2019-05-18|04:49:26|1558169366|grocery_net|61.20|0|fraud_Dach-Borer|34.739948|-81.014566
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|ea63a2a52d9954a17154e1200586b361|2019-03-17|01:43:47|1552801427|gas_transport|62.83|0|fraud_Harris Inc|35.438563|-80.080544
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|3d8363752baeb5f7fd3ae9ebb9a10e1a|2019-05-29|02:52:57|1559112777|grocery_net|40.68|0|fraud_Swift, Bradtke and Marquardt|34.596669|-81.324341
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|0997fe80173ca2715af3510cd5c04eeb|2019-06-14|04:27:04|1560500824|grocery_pos|56.52|0|fraud_Rau and Sons|35.113939|-81.271850
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|fb98d409099f2e4bdfbbba9ee72a49ad|2019-06-20|03:56:25|1561017385|grocery_pos|57.07|0|fraud_O'Keefe-Hudson|35.616662|-79.764525
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|42711111797b84ac037b97f46d4762c0|2019-05-19|10:38:59|1558276739|grocery_net|46.22|0|fraud_Kling-Grant|35.325249|-80.698150
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|cf38698c7c4e01de3e748019a5dec824|2019-05-06|07:19:19|1557141559|grocery_net|42.55|0|fraud_Ortiz Group|34.247544|-81.154311
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|c545b8553732451fdc00ac3307739451|2019-03-22|09:09:08|1553260148|gas_transport|57.64|0|fraud_Stroman, Hudson and Erdman|34.410096|-80.535031
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|758b4bce0b824056439a6c96b1921f4f|2019-06-09|05:00:53|1560070853|grocery_pos|47.85|0|fraud_Schamberger-O'Keefe|35.909238|-80.428783
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|ac9ded9b07f8bc45089c0c92f029dbf3|2019-02-25|07:58:11|1551099491|gas_transport|33.50|0|fraud_Lind, Huel and McClure|35.998305|-81.160439
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|1339a9b4ec8c6810a746f3d6eaaa792d|2019-03-24|05:48:07|1553420887|gas_transport|51.82|0|fraud_Huels-Nolan|34.466442|-80.073874
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|f66e056ecbf2682efb5a5871ea694215|2019-03-30|09:28:51|1553952531|gas_transport|84.15|0|fraud_Cummings LLC|34.268361|-80.961105
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|29a46ae3aa10e5d6b1da4ee8b2845345|2019-01-08|02:54:07|1546934047|gas_transport|69.92|0|fraud_Kutch LLC|35.718606|-81.141014
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|0ef6e5ec1d681971c4495bc36b102125|2019-05-31|00:25:26|1559276726|grocery_net|92.74|0|fraud_Smitham-Schiller|35.949351|-81.477250
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|c0eb6308ffed8da5bd7e46430e3b0288|2019-04-06|00:26:40|1554524800|gas_transport|83.22|0|fraud_Rodriguez Group|35.663561|-81.460523
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|1f6a3f95d62fe75b926a339a88bd286f|2019-04-12|03:33:17|1555054397|gas_transport|49.37|0|fraud_Harris Inc|35.702600|-81.520773
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|55f1c240b62387b4ab744f56a23a1456|2019-06-02|08:51:45|1559479905|grocery_net|47.60|0|fraud_Kemmer-Reinger|35.906474|-80.900559
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|08a12377e8319443dde3e77690b74294|2019-06-12|01:41:23|1560318083|grocery_pos|70.13|0|fraud_Hudson-Ratke|35.611186|-80.939254
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|3cb47a99658baebe632fa88df260be59|2019-06-17|11:20:13|1560784813|grocery_pos|51.10|0|fraud_Stracke-Lemke|35.965829|-80.448538
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|33ea958063563d6e2f63ab976071e61d|2019-03-21|04:53:02|1553158382|gas_transport|46.34|0|fraud_Christiansen, Goyette and Schamberger|35.269239|-81.022458
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|86c4fe15f50d625c823114658d70ebde|2019-03-07|11:34:39|1551976479|gas_transport|65.94|0|fraud_Friesen-Stamm|35.454407|-80.480503
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|e47d820bbf2e0078c859c1b0417f27c0|2019-02-22|01:42:12|1550817732|gas_transport|50.40|0|fraud_Bernhard Inc|34.841687|-80.747546
162-08-8321|2222913619399092|Angela|Sandoval|F|3534 Anderson Rue Suite 751|Charlotte|NC|28212|35.1908|-80.7448|790689|Acupuncturist|2000-01-26|684868121383|young_adults_female_urban.json|3185e52df7a936b91121bdc2982876af|2019-03-08|10:04:26|1552057466|gas_transport|51.07|0|fraud_Kuvalis Ltd|36.068185|-80.364462
