ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|495dc3bad161adfc83bfb7d346d6db6d|2019-06-18|04:04:25|1560845065|grocery_pos|95.00|0|fraud_Kutch and Sons|40.842233|-73.958172
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|4bcfb8b62d84292d7c9fc6db13f47258|2019-06-14|03:02:51|1560495771|grocery_pos|60.68|0|fraud_Koepp-Witting|40.645899|-73.771002
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|0b636073ffc83eb4a28c07e1260796c2|2019-07-19|02:40:59|1563518459|grocery_pos|74.56|0|fraud_Auer-Mosciski|40.967098|-73.665931
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|b6721057a904f02052ccddfffb75ca04|2019-06-29|05:06:58|1561799218|grocery_pos|83.97|0|fraud_Auer-Mosciski|41.540018|-73.944522
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|957b147be2ea2866818ce488fdebb79b|2019-03-19|05:05:48|1552986348|gas_transport|76.79|0|fraud_Lind, Huel and McClure|41.347021|-74.434568
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|6f4f6f4d065c65f3341df3d80bb6cdc4|2019-05-31|06:11:17|1559297477|grocery_pos|71.70|0|fraud_Doyle Ltd|41.286304|-73.271519
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|f9879cb1b61f9d7ec339207ea8947420|2019-07-22|03:54:45|1563782085|grocery_pos|56.46|0|fraud_Hudson-Ratke|40.711223|-73.650070
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|5be03579920fbfeb8cee181f3a252a55|2019-07-05|06:10:08|1562321408|grocery_pos|84.35|0|fraud_Kuhic Inc|41.384402|-73.607498
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|f5ae7dea6705bfc5e6a2064daffaf265|2019-04-17|08:23:16|1555503796|grocery_net|92.89|0|fraud_Rempel PLC|40.744898|-73.999920
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|815dca3524527510b11781a36ce7e3c1|2019-08-13|08:40:38|1565700038|misc_net|50.70|0|fraud_Zemlak Group|40.188267|-74.399473
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|af1492b10e868ef1ba745de24441d59c|2019-05-27|04:58:42|1558947522|grocery_pos|101.32|0|fraud_Deckow-O'Conner|41.115518|-74.517441
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|0a60b74cd97d5bfb068f8f0ead538e68|2019-07-27|02:13:06|1564207986|grocery_pos|66.89|0|fraud_Moen, Reinger and Murphy|40.355305|-74.123351
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|023bc293ac1ca5ddcd88357ea12e3fea|2019-05-22|00:48:26|1558500506|grocery_net|56.67|0|fraud_Dach-Borer|40.851403|-75.069797
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|acd16e6715758769781622dd02f18164|2019-06-08|08:26:50|1559996810|grocery_pos|100.54|0|fraud_McDermott-Weimann|41.282304|-74.955174
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|475bf1f703d18ccee4e7daa3ea58936a|2019-01-19|01:58:46|1547881126|gas_transport|66.25|0|fraud_Jenkins, Hauck and Friesen|41.605848|-74.253634
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|fe6437e0873333235cb78a4f4b883208|2019-06-13|00:04:29|1560398669|grocery_pos|50.54|0|fraud_Pacocha-O'Reilly|41.601768|-75.025885
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|9b4934ff575f3377196a83812c88d5b5|2019-01-17|03:05:04|1547712304|gas_transport|39.85|0|fraud_Ledner-Pfannerstill|41.247267|-73.865483
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|89c87f9b3bd12a1fc402dca720c8751b|2019-05-26|02:13:11|1558851191|grocery_pos|50.79|0|fraud_Schoen, Kuphal and Nitzsche|40.169671|-74.066604
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|32b724bdd0f00568538d169a2246048b|2019-03-01|03:47:57|1551430077|gas_transport|93.97|0|fraud_Berge LLC|41.526580|-73.332622
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|c0bd10dc0477352136f6111e515b91b5|2019-04-12|07:44:43|1555069483|grocery_net|38.42|0|fraud_Jaskolski-Dibbert|40.002344|-74.535140
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|49ea33e386efe612308960889ff3de7b|2019-07-22|07:38:15|1563795495|grocery_pos|68.02|0|fraud_Rowe, Batz and Goodwin|40.396487|-74.376948
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|f36eb076776f807281c378618fbb278e|2019-06-17|02:42:01|1560753721|grocery_pos|74.91|0|fraud_O'Keefe-Hudson|40.902750|-73.923102
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|c5a95fcb76c21dfe6a353467bf45ef83|2019-06-17|00:15:11|1560744911|grocery_pos|54.44|0|fraud_Schamberger-O'Keefe|40.546939|-73.583329
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|f71a1704ccf3813d9e878beda3ae9d18|2019-07-16|00:04:04|1563249844|grocery_pos|61.29|0|fraud_Cartwright-Harris|40.375219|-74.619433
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|62591221f5131300a7a1b25e56627a55|2019-01-22|00:01:19|1548133279|gas_transport|81.00|0|fraud_Schmitt Inc|40.810024|-75.177793
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|acffa6586f00aa7ef0836ac6f0dfb579|2019-02-24|09:09:52|1551017392|gas_transport|57.48|0|fraud_Schaefer, McGlynn and Bosco|40.221329|-75.039182
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|3ddef012f455e7e35acc8a51c656d0f7|2019-06-17|03:18:28|1560755908|grocery_pos|58.85|0|fraud_Schultz, Simonis and Little|40.256390|-74.324782
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|64af2a40221f084bfb2241076db1916b|2019-08-17|06:26:07|1566037567|misc_net|65.47|0|fraud_Kerluke PLC|41.008785|-74.720473
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|422f86c26757debb9e20c9d4745cb995|2019-08-03|06:05:47|1564826747|misc_net|97.48|0|fraud_Miller-Harris|39.957314|-73.579852
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|7bb61c17bf3104931a7095dee9244902|2019-01-20|03:04:29|1547971469|gas_transport|57.61|0|fraud_Streich, Hansen and Veum|41.628956|-75.159557
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|45df76fded1834761aa686f9789ae3dc|2019-03-06|02:15:49|1551856549|gas_transport|81.64|0|fraud_Mraz-Herzog|41.113450|-73.807623
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|eefbc5a3d0fa45c223f112e3b66318b6|2019-08-02|07:22:26|1564744946|misc_net|62.81|0|fraud_Flatley-Durgan|40.789477|-75.006473
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|140b9d618e96a90cff0e034300f570cd|2019-06-17|10:45:34|1560782734|grocery_pos|69.83|0|fraud_Cartwright-Harris|41.233181|-75.084941
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|dcc42208a0aa28f88fd25513b8a7f0a9|2019-02-04|07:05:07|1549281907|gas_transport|72.68|0|fraud_Ledner-Pfannerstill|40.505691|-74.794686
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|36b71ba1935a7efa6ff92b5f4643a4dd|2019-07-25|09:07:20|1564060040|grocery_pos|87.74|0|fraud_Heidenreich PLC|40.031202|-73.267096
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|486924ab076dd947341cc90c488a27c8|2019-04-15|05:39:37|1555321177|grocery_net|74.74|0|fraud_Swift, Bradtke and Marquardt|40.894618|-73.402916
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|4a332c29478100a85dab3ddc5591fc78|2019-04-27|11:19:04|1556378344|grocery_net|67.89|0|fraud_Roob LLC|41.162925|-73.309409
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|412e1455f2687b2215f5ffc7f94ede8e|2019-03-31|03:21:17|1554016877|gas_transport|69.61|0|fraud_Parisian and Sons|40.303077|-74.327827
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|375762090c99d00b4f43909352b178d7|2019-05-30|10:58:36|1559228316|grocery_pos|61.24|0|fraud_Kiehn-Emmerich|40.974231|-74.700964
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|f626d211ddf69b56209222a6a7662dda|2019-05-24|07:14:40|1558696480|grocery_pos|67.96|0|fraud_Cartwright-Harris|40.919911|-74.514391
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|d4125e3f847af9b688aac7bb9b02c4a7|2019-01-24|10:42:49|1548344569|gas_transport|89.02|0|fraud_Reilly, Heaney and Cole|41.395033|-74.857487
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|3b94ee8bac8c9270ea66ff9bfa7e6201|2019-06-15|00:52:21|1560574341|grocery_pos|79.89|0|fraud_Pacocha-O'Reilly|40.709983|-74.158345
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|9ca6f0e32c91e458f2d23da8f69d685c|2019-01-18|06:44:33|1547811873|gas_transport|88.40|0|fraud_Kutch, Hermiston and Farrell|41.684919|-74.448314
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|d1b0b479b4d45979ca0097eff236d9c2|2019-05-09|02:04:19|1557381859|grocery_net|81.41|0|fraud_Rempel PLC|41.474625|-75.223867
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|74d16bcfd4646363b87d1d647be00987|2019-07-19|00:57:29|1563512249|grocery_pos|71.73|0|fraud_McDermott-Weimann|40.672358|-74.778751
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|0ecfc279b1293bb85950e493acb969de|2019-06-07|02:15:43|1559888143|grocery_pos|74.46|0|fraud_Bauch-Raynor|40.480858|-73.305988
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|d5b89364b48ab56476664ecb39d65ef1|2019-04-06|00:21:05|1554524465|gas_transport|84.57|0|fraud_Jenkins, Hauck and Friesen|39.760568|-73.384563
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|f1b35c6ac56d67ea95b7ed35433ff804|2019-07-13|04:42:45|1563007365|grocery_pos|116.14|0|fraud_Rau and Sons|40.024191|-75.127527
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|13083de60aa3d0c7b7d5568efa06b2cb|2019-01-21|00:51:27|1548049887|gas_transport|51.60|0|fraud_Kutch LLC|40.722273|-73.449256
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|2c5efc98eeb55e2362d2ef59730374c7|2019-05-31|07:07:19|1559300839|grocery_pos|61.74|0|fraud_Doyle Ltd|41.075017|-74.097293
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|e533eada8c77c2766c0319193faaac78|2019-07-21|01:05:48|1563685548|grocery_pos|66.13|0|fraud_Rowe, Batz and Goodwin|40.992848|-74.801054
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|5e248c9887e4cf55ae7ab358f73805c2|2019-03-15|07:25:20|1552649120|gas_transport|71.89|0|fraud_Erdman-Kertzmann|40.390759|-73.948806
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|cfc4b356f059256ef4117b80dba8de6f|2019-04-19|01:55:01|1555653301|grocery_net|53.64|0|fraud_Wiegand-Lowe|40.385156|-74.763051
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|99dde4692384736bab4f185c34c4c34f|2019-07-14|07:42:05|1563104525|grocery_pos|60.39|0|fraud_Moen, Reinger and Murphy|41.447837|-75.008993
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|7b23b14fa8a620b4c838951a33cf4721|2019-08-16|11:16:41|1565968601|misc_net|68.00|0|fraud_Rodriguez, Yost and Jenkins|40.159362|-73.692457
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|6cf0326a60180c63ca727126ababacdc|2019-04-07|01:32:46|1554615166|gas_transport|89.01|0|fraud_Heller-Langosh|40.754164|-73.401974
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|281e22ef94d374f789255af594f48295|2019-01-31|10:08:10|1548947290|gas_transport|70.01|0|fraud_Mraz-Herzog|41.276360|-74.523977
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|01b980cce30c0c30faa0181a3fda4340|2019-08-13|00:22:49|1565670169|misc_net|74.52|0|fraud_Johnson, Runolfsdottir and Mayer|40.898053|-74.280882
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Irvington|NJ|07111|40.7261|-74.2313|53942|Medical laboratory scientific officer|1991-05-22|888335239225|adults_2550_male_urban.json|071f8c31b86e0b5016664d9be2578ea3|2019-07-27|00:23:52|1564201432|grocery_pos|97.21|0|fraud_Kilback LLC|40.145264|-75.204464
