ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|37b334eee254d52696041aeab9c7af39|2019-03-04|06:34:31|1551699271|gas_transport|79.66|0|fraud_Olson, Becker and Koch|46.685487|-122.877375
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|e69b9fc95a8d460086c1d6ea48b23143|2019-08-22|09:24:20|1566480260|misc_pos|65.54|0|fraud_Dickinson-Rempel|46.858727|-122.732478
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|30d2d2133ffaf054141db0048f4d230f|2019-02-22|11:03:14|1550851394|gas_transport|63.41|0|fraud_Schmitt Inc|47.551306|-121.696017
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|899ad9760820846b688831079b4b47c0|2020-02-16|06:12:33|1581851553|entertainment|73.12|0|fraud_Stark-Batz|47.333680|-121.602452
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|29e1d30d2994e4b4573b2a446634b430|2020-01-18|05:23:18|1579342998|entertainment|64.40|0|fraud_Grimes LLC|46.812830|-121.916024
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|91b480cccd6d2d5987cee065a6ce4a2a|2020-02-13|10:10:06|1581606606|entertainment|77.04|0|fraud_Hoppe, Harris and Bednar|47.044983|-121.957864
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|66449fb692b516201d4931d8d3a8cd13|2020-03-14|00:16:34|1584159394|food_dining|64.86|0|fraud_Langosh, Wintheiser and Hyatt|47.372399|-122.351281
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|898f3016c273e83ce01be08b6b8c6b78|2020-01-19|02:41:49|1579419709|entertainment|62.34|0|fraud_Johns-Hoeger|47.214169|-122.367085
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|6d88b6854abc987c157c7092d9cf7406|2020-02-04|04:37:49|1580809069|entertainment|94.09|0|fraud_Welch, Rath and Koepp|48.650567|-122.059417
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|66d7ad120433c573f779e1d7fcd02166|2019-09-03|03:02:09|1567494129|misc_pos|52.65|0|fraud_Simonis-Prohaska|46.815138|-122.101475
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|5f3e9761db5268769696528e6c78003d|2019-01-19|11:18:02|1547914682|gas_transport|96.42|0|fraud_Olson, Becker and Koch|47.653151|-122.232493
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|da9f9adaf811c76c386210bd8f990bad|2019-08-18|07:45:18|1566128718|misc_pos|61.38|0|fraud_Terry, Johns and Bins|47.433102|-121.553516
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|55e4268e1202eebe11a9d7a663dd2d6d|2019-12-07|07:10:57|1575720657|shopping_pos|65.38|0|fraud_Dooley Inc|46.798372|-123.024315
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|58dd095eed721259d6b1b39c5e99f062|2019-12-09|01:18:14|1575872294|shopping_pos|80.01|0|fraud_Mohr Inc|47.692435|-122.616905
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|0d2d86f834a23ced9f593a45485a155e|2020-03-12|02:50:21|1583995821|food_dining|71.00|0|fraud_Schumm, McLaughlin and Carter|47.153775|-121.953541
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|7b68910187bf37085d275c021d01a023|2019-07-28|06:45:53|1564310753|misc_pos|70.35|0|fraud_Turcotte-Halvorson|47.597526|-122.580642
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|41e86e772cc3658b70b4108a9b562d1a|2019-12-04|09:04:10|1575468250|shopping_pos|41.66|0|fraud_Kuhn LLC|47.153674|-122.716400
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|1bef011aa4f3c6107c470362c816b593|2020-02-01|07:04:17|1580558657|entertainment|53.72|0|fraud_Douglas-White|47.651526|-121.590844
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|a868c3c0c7b39a5f381b94cf5060fda7|2019-11-05|01:31:18|1572935478|shopping_pos|87.79|0|fraud_Pagac LLC|47.221355|-121.949950
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|9fd852d485656d99ffa795aa9968b87c|2019-01-27|04:33:50|1548581630|gas_transport|54.83|0|fraud_Huels-Nolan|47.796743|-121.681888
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|4e3c59b3cee8a21830506e55e4c212b2|2019-01-09|01:13:37|1547014417|gas_transport|73.79|0|fraud_Koss and Sons|48.032030|-122.821345
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|51e40363c12141f2329281380ec11b6b|2019-04-14|05:38:56|1555234736|grocery_net|47.07|0|fraud_Kutch-Hegmann|46.993967|-121.330362
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|697d68c46c2ed67a56c146c9dd186510|2019-06-25|04:00:35|1561449635|grocery_pos|76.08|0|fraud_Schultz, Simonis and Little|47.808064|-122.049423
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|9066aea1957cd81e07977f37a1c96a50|2019-01-23|09:39:52|1548254392|gas_transport|70.72|0|fraud_Kutch LLC|48.667600|-121.336418
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|29159d196d209616861b44dfc23157e6|2019-05-03|06:55:24|1556880924|grocery_pos|102.06|0|fraud_Hudson-Ratke|46.831257|-121.707138
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|d636f3f12b73ced87cf724cec9d2dd43|2019-12-02|06:05:22|1575284722|shopping_pos|94.33|0|fraud_Sawayn PLC|47.128810|-122.204607
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|c6d5986d66c5d96f0deb45df96a526a2|2019-03-12|07:48:47|1552391327|gas_transport|36.68|0|fraud_Erdman-Kertzmann|47.969616|-121.384815
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|fd2e1c863f7ccdf4be356953cd40a7d5|2019-01-05|10:51:30|1546703490|gas_transport|68.51|0|fraud_Kutch, Hermiston and Farrell|48.423827|-121.837255
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|3bc1869de082cb6bac4e3d0a0ab81a81|2020-01-03|07:54:25|1578056065|entertainment|67.62|0|fraud_Schuppe LLC|48.162215|-122.447254
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|e8f589c173db70b8c4fa2ce71ae5eee8|2019-08-04|10:28:57|1564928937|misc_pos|81.05|0|fraud_Simonis-Prohaska|47.611359|-122.646015
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|3e2f04ce1071e96543d3d23dc20e7f4b|2019-09-08|09:47:00|1567950420|shopping_net|89.68|0|fraud_Reichert, Rowe and Mraz|47.528813|-121.857139
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|4a6b8109b298be6d651731404b7e8e25|2019-08-14|05:05:56|1565773556|misc_pos|66.86|0|fraud_Wintheiser, Dietrich and Schimmel|47.013169|-122.152608
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|f3d8fd86422114f6b12c9dcb8d751a40|2020-01-26|08:00:17|1580043617|entertainment|71.26|0|fraud_Parker, Nolan and Trantow|48.670269|-122.240486
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|2be3487b22a87d540805e788d764be45|2019-08-31|08:52:58|1567255978|misc_pos|69.15|0|fraud_Hermann-Gaylord|48.069612|-122.482791
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|e6a4af639b2198f37173df59a77e9806|2020-02-01|01:13:50|1580537630|entertainment|84.45|0|fraud_Lind-Buckridge|47.420721|-122.450169
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|cf85ad4b1b0fa5e26e030c61943dd28c|2020-03-13|11:45:21|1584114321|food_dining|107.68|0|fraud_O'Hara-Wilderman|48.065794|-121.260877
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|fa592809877a8e519e2a90b5f25f9ba7|2019-08-18|01:50:30|1566107430|misc_pos|67.48|0|fraud_Terry, Johns and Bins|48.047226|-121.497026
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|ac1f7700cd3208a5f4f46c6ea01f9455|2019-03-19|02:38:11|1552977491|gas_transport|59.36|0|fraud_Robel, Cummerata and Prosacco|48.532195|-122.923530
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|ae5a411b0d1196a818af16d7887e364f|2019-05-26|09:51:23|1558878683|grocery_pos|70.64|0|fraud_Osinski, Ledner and Leuschke|48.214579|-121.132983
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|a84ec55141054f5c169540288a40fc45|2019-06-20|01:53:08|1561009988|grocery_pos|66.37|0|fraud_Deckow-O'Conner|46.948512|-121.854279
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|44d9980faf03ed576e4ad23cdd16919d|2019-12-08|02:42:40|1575790960|shopping_pos|51.72|0|fraud_Pagac LLC|47.224785|-122.438755
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|6a6a9f1e1b8dbdcf15159db7f509057e|2019-02-10|07:40:00|1549802400|gas_transport|62.46|0|fraud_Friesen-D'Amore|47.949260|-121.703095
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|cdcc456073ea480a2ee1199da358d680|2019-03-02|06:40:33|1551526833|gas_transport|59.86|0|fraud_Raynor, Reinger and Hagenes|48.509173|-121.684213
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|8c24bb294fb1dffd7d81abfed33870e0|2019-12-17|10:19:17|1576595957|shopping_pos|54.76|0|fraud_Jewess LLC|48.202832|-122.069644
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|e30484492a29ab09417170060458021d|2019-09-08|04:50:17|1567932617|shopping_net|93.68|0|fraud_Fisher-Schowalter|47.966791|-121.157991
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|4a2359d4cd7099702a68fb970edfc9b1|2019-10-06|07:03:28|1570359808|shopping_net|69.81|0|fraud_Zboncak, Rowe and Murazik|47.211931|-122.522992
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|bd72615ec58f6ccbcd0bb1b650c81657|2019-06-22|03:22:54|1561188174|grocery_pos|61.56|0|fraud_Moen, Reinger and Murphy|48.575318|-121.613770
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|27e5c2ad83f50e8d88e9b199a53d35bd|2019-05-14|04:44:34|1557823474|grocery_pos|79.36|0|fraud_Rowe, Batz and Goodwin|47.961920|-122.681451
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|8fb7ca43a68a1b718d89f433bca7bce1|2019-09-24|09:50:16|1569333016|shopping_net|68.79|0|fraud_Stanton, Jakubowski and Baumbach|47.166141|-121.758156
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|a1f4d8fe76daaca1962c10f5bf628a1f|2019-01-21|10:04:10|1548083050|gas_transport|79.07|0|fraud_Harber Inc|48.023940|-122.604507
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|1440a95d62438584fb66fea88b888f23|2019-12-13|08:26:06|1576243566|shopping_pos|58.06|0|fraud_Bernhard, Grant and Langworth|46.782931|-121.536706
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|b97159e40735f8dc726417b84098e1c1|2019-05-25|11:05:48|1558796748|grocery_pos|63.68|0|fraud_Hudson-Ratke|48.217291|-121.961363
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|831aaaaf9e88eed5cfdde11612356bce|2019-02-23|05:25:01|1550917501|gas_transport|71.72|0|fraud_Sporer Inc|47.945949|-121.168847
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|199be99d1b7b77cfbb86110f959b4309|2019-05-31|07:53:20|1559303600|grocery_pos|62.93|0|fraud_Kutch and Sons|47.823726|-121.377847
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|91769ecf5a96f7a6a00fefd3e5a3ecc4|2019-09-08|00:56:45|1567918605|shopping_net|58.83|0|fraud_Boyer-Reichert|48.356117|-122.370971
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|ce28caa05f0df8e4f87a0faa10c1a5e8|2020-01-26|02:17:25|1580023045|entertainment|58.61|0|fraud_Gibson-Deckow|46.820030|-123.113100
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|dcbe303b67ecc3fcf8594152dee14459|2019-11-23|03:04:28|1574496268|shopping_pos|70.52|0|fraud_Pacocha-Bauch|47.352026|-122.517583
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|23d0b5f7a800f1a1b8f542bca98da10e|2019-02-03|10:29:06|1549207746|gas_transport|93.20|0|fraud_Bartoletti-Wunsch|47.558064|-122.600789
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|093e349bcce4e4c4d1c9dd710dd4b50c|2020-01-15|03:43:05|1579077785|entertainment|58.32|0|fraud_Effertz, Welch and Schowalter|47.824506|-121.514711
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|6f0864f5a7a140fefe8cd17026cd6f05|2019-05-29|03:26:29|1559114789|grocery_pos|42.95|0|fraud_Bailey-Morar|46.912013|-122.478958
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|f31725d085b075176d7d2d6eba018d07|2019-07-04|00:36:33|1562214993|misc_net|52.89|0|fraud_Miller-Harris|47.484570|-123.012143
061-22-6210|630447468723|Colton|Robinson|M|805 Brendan Neck|Redmond|WA|98052|47.6718|-122.1232|77226|Retail buyer|1966-08-23|940251608167|adults_50up_male_urban.json|c1c441c207fbbbbf44753e708ee84c73|2019-07-06|01:22:55|1562390575|misc_net|61.43|0|fraud_Kerluke Inc|46.730976|-122.980660
