ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|82a04bf9ee18dd1cd1a2df368358c5ce|2020-05-30|22:41:41|1590892901|shopping_pos|744.21|1|fraud_Pacocha-Bauch|41.133783|-78.446642
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|6d9f989bcb047d092fec31e58b218fe4|2020-05-30|22:19:36|1590891576|shopping_net|17.92|1|fraud_Jast Ltd|40.356347|-77.628711
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|3f4e8e7f00219d71454a3e6779680239|2019-07-19|10:44:24|1563547464|misc_net|60.83|0|fraud_Jones, Sawayn and Romaguera|40.034158|-77.360035
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|47cea959d638d3964afaed69170f5ef3|2019-12-21|08:26:10|1576934770|shopping_pos|66.22|0|fraud_Jacobi and Sons|40.122471|-78.004533
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|a9d4f6dc2b304c88e8cdfcd0f0513807|2019-06-30|11:19:58|1561907998|grocery_pos|103.06|0|fraud_Koepp-Witting|40.163356|-77.408487
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|1a621f884e97b21a3f1b6f798e10d122|2019-05-25|04:46:37|1558773997|grocery_pos|74.31|0|fraud_Miller-Hauck|40.401016|-78.321192
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|ca3fbacad09f55ff9a4a24d033c37c86|2019-10-08|04:57:10|1570525030|shopping_net|39.32|0|fraud_Langworth, Boehm and Gulgowski|41.144858|-78.273354
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|29c2b7f2c973f6e3abdb9face036882c|2019-03-29|02:51:23|1553842283|gas_transport|62.57|0|fraud_Parisian and Sons|41.158277|-78.271327
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|23ee0ff98d18f659a849866497233054|2019-09-11|10:40:08|1568212808|misc_pos|43.37|0|fraud_Smith-Stokes|40.695190|-78.685148
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|48fecde22460ba605c3e13b4add0a966|2019-10-09|08:37:15|1570624635|shopping_net|33.38|0|fraud_Boyer PLC|39.589701|-78.308684
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|c30ac2129b5d83ea152b1b969baa2505|2019-11-06|07:55:01|1573044901|shopping_net|77.51|0|fraud_Price Inc|41.274068|-78.212688
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|0ec05861b8558c603b0d2abf8a884e7c|2019-03-07|01:18:00|1551939480|gas_transport|40.07|0|fraud_Marks Inc|40.136666|-78.883386
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|49e9e7eb1f428e05299684b770654acb|2019-05-09|07:36:48|1557401808|gas_transport|53.38|0|fraud_Tillman, Dickinson and Labadie|40.198451|-78.795149
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|578224add60d5969325b4bfc2fb47cfb|2019-11-17|01:49:44|1573973384|shopping_net|45.06|0|fraud_Lemke-Gutmann|40.310652|-78.957310
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|e57d5eb5ad07f7c5a3ecc1880fcb286c|2019-06-15|02:59:39|1560581979|grocery_pos|55.33|0|fraud_Mosciski, Gislason and Mertz|41.039999|-77.713842
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|c4aa19ca1cce1239de486c3d38c216a0|2019-12-14|05:33:46|1576319626|shopping_pos|45.01|0|fraud_Bernhard, Grant and Langworth|40.055983|-77.679832
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|033834d0401d9f3b6e00509f1e17afa4|2019-05-18|10:54:12|1558191252|grocery_pos|70.59|0|fraud_Murray-Smitham|40.508971|-78.936231
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|0202a18a62a7fe81a85cef614f0b9652|2019-08-29|11:26:30|1567092390|misc_pos|52.83|0|fraud_Balistreri-Nader|39.460755|-78.895485
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|99a78a380c8a5e33d6df57358726528f|2019-10-22|08:42:10|1571748130|shopping_net|54.72|0|fraud_Cormier LLC|40.737864|-79.177270
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|f780bdd2b401cc6cd6392308eadb5b6f|2019-12-24|02:04:28|1577171068|shopping_pos|71.91|0|fraud_Bernhard, Grant and Langworth|40.578496|-79.155486
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|a5d37b2b02dc411c8757ac24e76906ac|2019-09-06|00:54:29|1567745669|misc_pos|56.02|0|fraud_Dickinson Ltd|40.108159|-78.193946
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|b0af44b45e7487d2b095c362f2bdaf3b|2019-03-29|02:03:26|1553839406|gas_transport|43.88|0|fraud_Torp-Labadie|40.477019|-78.335420
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|0c676a3da1a6ad6000144788ca3c6d91|2019-06-19|03:17:34|1560928654|grocery_pos|61.80|0|fraud_Doyle Ltd|40.533375|-77.954821
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|748d394c6842bad883c69ea4ffd82fb6|2019-08-15|02:24:46|1565850286|misc_net|80.69|0|fraud_Zemlak Group|40.184571|-78.059278
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|96c573e39b462a51f52c45272d0c1647|2019-06-04|00:00:00|1559620800|grocery_pos|39.48|0|fraud_Rau and Sons|41.125312|-78.916932
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|ad9aadd0ac37168b51d039b422bf5a59|2019-12-30|03:21:47|1577694107|entertainment|67.72|0|fraud_Schaefer, Fay and Hilll|39.865710|-77.427300
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|725d45d797696b0727350d233dd7e92d|2019-02-24|10:45:03|1551023103|gas_transport|69.82|0|fraud_Kutch, Hermiston and Farrell|40.805187|-77.256503
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|4d25c04d3a176e06d2fb7b188ffe32d8|2019-07-05|07:30:10|1562326210|grocery_pos|73.77|0|fraud_Goldner, Kovacek and Abbott|40.939675|-78.673523
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|2d92a62fd95d5be753b6d9fc23feaed3|2019-05-10|01:22:04|1557465724|grocery_net|27.92|0|fraud_Cummings Group|40.346924|-78.746139
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|79504de6a9814eedadf5d09dbc8c485e|2019-02-28|02:18:12|1551338292|gas_transport|77.34|0|fraud_Conroy-Cruickshank|40.891252|-79.154245
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|97d29674bd47db2431c5a1772f959da2|2019-08-18|10:25:30|1566138330|misc_net|61.14|0|fraud_Rippin, Kub and Mann|39.966591|-78.145353
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|67ebabf35d95eef12c283f95baf76831|2019-06-21|08:58:20|1561121900|grocery_pos|52.06|0|fraud_Kiehn Inc|39.813870|-79.128497
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|934c462ed7249616e9fe30a6333c9ed2|2019-06-09|10:35:27|1560090927|grocery_pos|64.15|0|fraud_Heller, Gutmann and Zieme|40.388669|-77.735363
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|26b9a17410c22e492b442a10ec82289c|2019-02-24|04:59:32|1551002372|gas_transport|55.41|0|fraud_Prohaska-Murray|40.633757|-77.575398
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|c474ed040c90281c6551858dd554f5a1|2019-09-18|07:48:30|1568807310|misc_pos|57.92|0|fraud_Gislason Group|39.373422|-77.680379
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|e8e588781ef553b2f11143daa896a4ca|2019-12-14|03:49:19|1576313359|shopping_pos|60.03|0|fraud_Okuneva, Schneider and Rau|41.342776|-78.678051
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|e7cd37702f4583d33c5ab3b1030124ac|2019-11-10|01:42:11|1573368131|shopping_net|48.71|0|fraud_Price Inc|39.436841|-77.332812
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|9577a7348bc483ed57f4e2598d145762|2019-05-19|04:14:29|1558253669|grocery_pos|63.54|0|fraud_Schultz, Simonis and Little|40.251867|-78.026257
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|c144891d42f9e15ecfc4e5065cb737ef|2019-12-08|11:48:51|1575823731|shopping_pos|57.96|0|fraud_Conroy Ltd|40.221282|-78.516169
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|1df349f495f651525d297ec9e595a216|2019-02-23|10:25:13|1550935513|gas_transport|53.26|0|fraud_Heller-Langosh|41.079201|-78.942000
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|02d00e545e659cb4f36c855430af3d61|2019-12-29|00:15:12|1577596512|entertainment|65.54|0|fraud_Kilback and Sons|40.119396|-77.891066
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|c86fcd0c9761bd53a9af60df208cc4fc|2019-12-07|03:08:31|1575706111|shopping_pos|79.61|0|fraud_Pacocha-Bauch|40.594411|-78.925636
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|f820cf4d43b2facccedf854268bdb586|2019-07-04|06:33:38|1562236418|grocery_pos|27.94|0|fraud_Vandervort-Funk|40.312998|-78.210328
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|c48bf7a7df2650531d1c9bcd3308ec67|2019-12-11|01:58:26|1576047506|shopping_pos|85.73|0|fraud_Stoltenberg-Beatty|40.764600|-77.504160
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|ba230cd277c6059d612d5268238c3463|2019-07-06|03:37:28|1562398648|grocery_pos|47.84|0|fraud_Lockman, West and Runte|40.705322|-77.407468
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|4e860f777445cb14f9f3fa8aa94a1485|2019-04-14|10:36:15|1555252575|gas_transport|37.05|0|fraud_Luettgen PLC|39.770575|-77.724343
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|fa929e5bc37699f869c97941bb277487|2019-09-13|05:59:37|1568368777|misc_pos|83.49|0|fraud_Christiansen-Gusikowski|40.805272|-77.901087
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|c2c67f052637c2a8b9467603b9f9de00|2019-05-05|01:43:13|1557034993|gas_transport|96.20|0|fraud_Kling Inc|41.018858|-77.653256
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|dbc08ade4d15c95085000e94d15c0fa0|2019-07-04|11:12:08|1562253128|grocery_pos|64.02|0|fraud_Cole PLC|39.520821|-78.831954
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|997f31b9186e5196c66929c63be9bae6|2019-12-13|03:44:53|1576226693|shopping_pos|71.20|0|fraud_Kuhn LLC|41.212251|-77.335048
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|84a0358d82c3bf2157d96a29e923301e|2019-05-11|03:01:42|1557558102|grocery_net|41.92|0|fraud_Swaniawski, Bahringer and Ledner|41.162159|-78.603294
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|11dadf29523cd34ce48262faea47f071|2019-01-22|09:48:23|1548168503|gas_transport|73.51|0|fraud_Conroy-Cruickshank|40.540050|-78.820246
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|6a1556fdea90569167a966cbd40d147b|2019-03-05|03:41:38|1551775298|gas_transport|64.38|0|fraud_Greenholt, Jacobi and Gleason|39.741582|-77.278128
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|7af12b35e85fea9110c5b0d7f4b797d6|2019-01-24|01:58:41|1548313121|gas_transport|63.01|0|fraud_Mraz-Herzog|40.583839|-78.207081
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|4e88401553e29e4aad3680b29c8b2476|2019-04-10|11:24:51|1554909891|gas_transport|33.07|0|fraud_Sporer Inc|40.176428|-77.893428
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|990104a542fe6659fda68146b4bba6a6|2019-08-24|04:18:08|1566634688|misc_net|37.47|0|fraud_Dooley-Thompson|39.963358|-78.628690
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|cad79390f004c1ee53f6dd56c7bc5844|2019-09-24|00:23:53|1569299033|misc_pos|49.60|0|fraud_Torp-Lemke|39.940848|-77.553882
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|c6b3a605e4d1012539d6f1c74e1ae5c9|2019-10-16|10:25:07|1571235907|shopping_net|88.65|0|fraud_Heathcote LLC|40.162525|-78.864191
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|d178b817c0e829b17c1ff6e684d596bf|2019-04-12|02:34:55|1555050895|gas_transport|27.36|0|fraud_Raynor, Reinger and Hagenes|40.796378|-78.998933
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|99c2ed37584c05fc6b8d32aa94682210|2019-12-26|02:06:14|1577343974|shopping_pos|49.55|0|fraud_Macejkovic-Lesch|40.678706|-78.515372
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|caed59b4c00cf0aa74be79bedc52ed16|2019-11-03|04:41:57|1572774117|shopping_net|48.53|0|fraud_Kozey-Boehm|39.636910|-78.232807
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|722d6f018baa130a15baa9e5095570af|2019-05-04|08:33:06|1556973186|gas_transport|71.52|0|fraud_Raynor, Reinger and Hagenes|39.392113|-78.229941
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|2fef3d7370d2da3347102b71d44a284e|2019-09-10|00:56:18|1568091378|misc_pos|71.85|0|fraud_Buckridge PLC|40.835574|-77.517586
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|7b11b2cac44b4176911f72ff9c12441e|2019-02-26|09:31:24|1551191484|gas_transport|42.05|0|fraud_Ledner-Pfannerstill|39.905130|-77.898151
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|a886f90aa2ea5e372a4af46151c9f4d6|2019-11-12|09:12:24|1573567944|shopping_net|35.06|0|fraud_Kuhic, Bins and Pfeffer|41.302180|-77.297106
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|bac80774443a8819bdb5d9cb7333c384|2019-02-28|02:59:59|1551340799|gas_transport|54.69|0|fraud_Koss and Sons|40.595639|-77.528736
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|1f4e99abff029039a2fb7881d1e44c6d|2019-12-23|03:51:29|1577091089|shopping_pos|64.27|0|fraud_Denesik and Sons|40.990194|-78.270301
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|1baa48f68abb033dd19d412b6a4726c2|2019-10-22|10:55:11|1571756111|shopping_net|54.25|0|fraud_Heathcote LLC|41.279078|-78.632733
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|c97c6a06d855689b2409a37055857340|2019-10-16|02:52:56|1571208776|shopping_net|66.16|0|fraud_Mosciski, Ziemann and Farrell|40.994262|-78.178630
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|37c0726899fcda594ed6be0dbeb251aa|2019-03-07|09:18:24|1551968304|gas_transport|59.47|0|fraud_Olson, Becker and Koch|40.389190|-78.660818
246-08-3947|3517182278248964|Tracey|Hickman|F|465 Lam Mission|James Creek|PA|16657|40.3567|-78.1887|1343|Community arts worker|1971-06-18|245877882397|adults_50up_female_rural.json|d7005b0162d703d22ed94f972e772275|2019-11-15|11:30:11|1573835411|shopping_net|59.86|0|fraud_Langworth, Boehm and Gulgowski|40.391410|-79.071961
