ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|6872036b02a78c64cd6fad4100dfffde|2019-02-07|09:33:31|1549550011|grocery_net|101.10|0|fraud_Kling-Grant|43.870909|-124.291125
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|cdd0dd59d6e4d3bf17f35a15724b9cdd|2019-05-03|06:31:20|1556879480|grocery_pos|53.40|0|fraud_Schamberger-O'Keefe|42.372454|-123.728278
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|c47a2d1cc041f7d31597cd56ac185f94|2019-08-19|01:22:09|1566192129|misc_pos|62.57|0|fraud_Eichmann-Russel|42.967782|-123.620661
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|2cf41cddcf8603900fd2d9a6c1c6ac7c|2019-01-01|03:15:35|1546330535|gas_transport|67.20|0|fraud_Zieme, Bode and Dooley|43.349513|-124.387443
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|9af78108573ed1b6a987038c357f165c|2019-08-07|02:29:52|1565159392|misc_pos|53.78|0|fraud_Flatley Group|44.175598|-123.796203
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|965775fcbddda0f0fbb98906b8494853|2019-03-31|06:02:53|1554026573|grocery_net|68.95|0|fraud_Johnston, Nikolaus and Maggio|42.902373|-123.811702
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|54314648c90d6362a582fa9a7b8b8176|2019-06-07|09:18:53|1559913533|grocery_pos|56.61|0|fraud_Goldner, Kovacek and Abbott|42.822802|-124.015982
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|4d08828d88f02dbf51332a64cb0fdaee|2019-07-28|00:53:21|1564289601|misc_pos|59.36|0|fraud_Block Group|44.080747|-124.365578
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|bf5b6ba01bfb7aa44edab89bc664ed4a|2019-03-31|05:19:57|1554023997|grocery_net|91.68|0|fraud_Trantow PLC|44.173137|-123.415894
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|11a27abb8eb66eea4e16891f8d3f9c8f|2019-06-09|05:42:18|1560073338|grocery_pos|87.66|0|fraud_Bradtke PLC|42.230563|-124.944676
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|6f53d69d3b53465374c3c1e60c9463ee|2019-05-21|04:22:33|1558426953|grocery_pos|66.61|0|fraud_Koepp-Witting|43.003770|-124.038781
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|10fd9420b56acdf2241038da5eb5d207|2019-08-20|06:54:59|1566298499|misc_pos|84.48|0|fraud_Boehm, Predovic and Reinger|42.387090|-123.798101
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|6eceae050d07213cb3fa3f2bd3282dab|2019-03-05|04:39:59|1551778799|grocery_net|52.93|0|fraud_Smitham-Boehm|44.127658|-124.875677
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|68a163eecb2efb5f9a4f2754c6d3922b|2019-08-11|06:53:04|1565520784|misc_pos|59.82|0|fraud_Halvorson Group|42.881070|-124.923111
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|20d4c4ea67b0daf51114291c906bc309|2019-05-26|00:20:08|1558844408|grocery_pos|63.23|0|fraud_Barton Inc|42.949824|-123.421912
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|19dde6b37c6a3b066075e57363892353|2019-08-24|08:02:19|1566648139|misc_pos|53.68|0|fraud_Keeling-Crist|42.287902|-123.618273
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|f88d96dc60b489e42f91cf430eea473f|2019-08-19|02:37:15|1566196635|misc_pos|88.41|0|fraud_Balistreri-Nader|42.218984|-124.980492
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|70532278081413c4421230052950e464|2019-03-04|01:32:32|1551681152|grocery_net|82.93|0|fraud_Bahringer-Larson|42.951608|-124.405439
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|e1ae4c13431be3c97ea9178d66f11c21|2019-03-10|00:27:09|1552195629|grocery_net|75.66|0|fraud_Murray Ltd|43.441392|-124.616909
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|e51b7ceed135dac1af106b40bd03875f|2019-05-09|04:24:37|1557390277|grocery_pos|71.51|0|fraud_Deckow-O'Conner|43.307951|-124.132080
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|7ef5681db596f620df0bc0bad27ed56f|2019-08-14|07:32:07|1565782327|misc_pos|77.70|0|fraud_McDermott-Rice|42.313262|-124.781975
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|dfbf2117efed5d6886b7ba9a2b9986d6|2019-08-09|03:02:32|1565334152|misc_pos|64.61|0|fraud_Wiza LLC|42.398927|-125.150678
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|0f2e907c60ed950d2c321183df7bed66|2019-05-24|09:15:09|1558703709|grocery_pos|59.43|0|fraud_Bailey-Morar|42.428125|-123.608329
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|671123288b70a831fbd87ab57dfdc3d5|2019-03-08|09:29:50|1552055390|grocery_net|60.09|0|fraud_Dach-Borer|42.310180|-123.633878
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|08ef64bf4762e3f7ebd545b48d80a1b4|2019-07-11|00:16:56|1562818616|misc_net|96.15|0|fraud_Corwin-Gorczany|42.228642|-124.123680
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|dce51edfa64b791c118c65b018f355d7|2019-01-31|00:26:25|1548912385|gas_transport|60.26|0|fraud_Robel, Cummerata and Prosacco|43.135902|-123.210547
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|b1f4c8dd0c65edbb5710bb15832b4b25|2019-01-13|08:47:55|1547387275|gas_transport|69.62|0|fraud_Emard Inc|44.102620|-123.410702
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|1fa42476ca4a8420e93505511dfcc55c|2019-02-17|11:15:45|1550420145|grocery_net|55.05|0|fraud_Heller-Abshire|42.688290|-124.178356
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|8f9bcebf5bb5d7822a952d34b8136b6a|2019-06-25|09:00:30|1561467630|misc_net|68.66|0|fraud_Kuhn LLC|43.013222|-123.518515
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|2ebf673dad44af599be1fc5f0941b39b|2019-07-29|09:49:14|1564408154|misc_pos|65.08|0|fraud_Torp-Lemke|44.143117|-125.086356
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|17f90db2f8ccf6ee6f0759f5e5716d32|2019-02-03|02:53:35|1549180415|gas_transport|36.57|0|fraud_Olson, Becker and Koch|43.317299|-125.163816
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|8f8a3e36c1cabed245ef67b5e2e1534b|2019-06-01|11:27:47|1559402867|grocery_pos|93.46|0|fraud_Bauch-Raynor|43.934031|-123.397037
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|6c23f3744e54223b188ceaed14665c24|2019-03-01|00:23:55|1551417835|grocery_net|63.78|0|fraud_VonRueden Group|42.955712|-124.232867
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|5d1dab77d9954d42345e1051a829f2ad|2019-08-10|11:07:27|1565449647|misc_pos|54.70|0|fraud_Kemmer-Buckridge|42.333776|-123.455798
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|e90af46fdc82e024281501a4812478fc|2019-05-12|09:48:39|1557668919|grocery_pos|86.66|0|fraud_Schumm, Bauch and Ondricka|43.180993|-123.860591
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|3080d8cc1d7e4859faa3dfa65b80b214|2019-03-30|06:37:15|1553942235|grocery_net|71.50|0|fraud_Morar Inc|42.463314|-123.321050
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|89db55f0b284bc0574943c47c2125774|2019-05-07|07:11:13|1557227473|grocery_pos|76.20|0|fraud_Kutch and Sons|42.805174|-124.104005
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|748d35d0ee6498d0414ebcad1e82d197|2019-08-04|09:28:07|1564925287|misc_pos|47.94|0|fraud_Yost, Block and Koepp|44.149920|-123.801416
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|11546a408eff300d968c8f69017b2b9e|2019-04-05|08:59:42|1554469182|grocery_pos|62.99|0|fraud_Miller-Hauck|42.403269|-124.961762
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|29a34c4f86158d36c6c27f93c4ee44ff|2019-05-11|05:48:30|1557568110|grocery_pos|80.09|0|fraud_Bauch-Raynor|44.161658|-125.094764
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|9cac1feb133adea063d712d51384bdaa|2019-03-12|05:07:33|1552381653|grocery_net|56.61|0|fraud_Swaniawski, Bahringer and Ledner|43.095245|-124.817380
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|737776bcf8796eadf08d4f17940e671b|2019-04-27|10:26:29|1556375189|grocery_pos|59.42|0|fraud_Bogisich Inc|43.059112|-124.337651
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|e5f2ae56631cd08e4c9835d4e71f916b|2019-03-22|10:31:25|1553265085|grocery_net|60.22|0|fraud_Gutmann Ltd|42.709864|-123.298005
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|729d69ca3773e5a54d8347ce73e1912f|2019-04-12|09:22:26|1555075346|grocery_pos|96.12|0|fraud_Hackett-Lueilwitz|43.434661|-123.670397
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|d8aa361b75e4d6e555b35e223b97d8ad|2019-01-08|01:38:20|1546929500|gas_transport|66.97|0|fraud_Connelly, Reichert and Fritsch|44.177969|-124.232817
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|4ab0ed1cb3b39a75b3ad8c7a920f76f9|2019-01-04|04:01:44|1546592504|gas_transport|60.37|0|fraud_Lind, Huel and McClure|43.046283|-123.885067
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|8540701f790b4bdbbf6bc7683ea9f43e|2019-05-29|03:25:05|1559114705|grocery_pos|85.68|0|fraud_Barton Inc|44.171767|-124.745157
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|175a61b5c1f4a6ceaf28b4d6a987e6b1|2019-07-24|10:51:54|1563979914|misc_pos|56.64|0|fraud_Howe Ltd|43.926878|-123.482217
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|67b425c54e22350b6b89f5db02533d7a|2019-08-22|07:12:08|1566472328|misc_pos|61.01|0|fraud_Block Group|43.684324|-125.062083
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|616cb9a4b977e60411ce92aae3c7f449|2019-04-23|09:38:49|1556026729|grocery_pos|60.21|0|fraud_Kiehn-Emmerich|43.493284|-123.890438
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|54a86a7f97fa888e2ca88eb84e4c3883|2019-08-23|02:24:31|1566541471|misc_pos|80.96|0|fraud_Balistreri-Nader|44.065677|-125.125310
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|2f59d5cacfccc712880a7f92312c0d66|2019-05-04|04:22:42|1556958162|grocery_pos|75.41|0|fraud_Bailey-Morar|42.331184|-123.572500
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|d70efef810d17f02a439e067719382b0|2019-06-09|07:01:44|1560078104|grocery_pos|81.60|0|fraud_Kutch and Sons|42.233693|-123.667035
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|b51ab5bfefca7fee88ff7a092932db0f|2019-04-11|10:42:50|1554993770|grocery_pos|47.04|0|fraud_Moen, Reinger and Murphy|43.810116|-123.293289
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|2750ad00c27ce97df65cb0ac53dc70d6|2019-03-09|11:22:29|1552148549|grocery_net|94.92|0|fraud_Trantow PLC|43.144979|-123.481663
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|d99388ceaaa3079e308f37f8d37ec077|2019-08-11|09:02:40|1565528560|misc_pos|100.02|0|fraud_Boehm, Predovic and Reinger|43.950382|-125.072749
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|79addf6624242eb08491a8db90feca6f|2019-07-20|07:27:15|1563622035|misc_pos|68.79|0|fraud_Cremin, Hamill and Reichel|43.696103|-123.417542
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|6084e4b762f6fd626bfd211edc392ed6|2019-02-05|07:48:31|1549370911|grocery_net|44.79|0|fraud_Trantow PLC|43.339893|-124.092944
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|2bb9070b5c2a8ca3e1187509eb16f8b7|2019-07-20|11:24:10|1563636250|misc_pos|97.32|0|fraud_Buckridge PLC|43.954212|-123.223079
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|036034f709ca90549b50147f92c5937a|2019-02-02|06:31:02|1549107062|gas_transport|76.81|0|fraud_Cummings LLC|43.890627|-123.322171
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|d74c6a4e75f265ec5e578e8aa5e6e7a9|2019-04-14|01:42:43|1555220563|grocery_pos|68.02|0|fraud_Kuhic Inc|43.147562|-123.829083
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|467090812d6695c90fea81480e2de828|2019-08-04|09:12:01|1564924321|misc_pos|71.29|0|fraud_Smith-Stokes|43.838411|-123.596316
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|7bb05d0520c9a4dd222baa6e3042be80|2019-05-25|11:37:49|1558798669|grocery_pos|56.17|0|fraud_Cole PLC|43.420455|-124.940503
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|45252648b62a4749a44d88c7937508a6|2019-07-27|06:39:09|1564223949|misc_pos|92.15|0|fraud_Wisozk and Sons|43.722956|-123.946623
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|a1c962be277df873a5f33cb36486ee32|2019-03-24|02:40:00|1553409600|grocery_net|84.49|0|fraud_Bahringer-Larson|44.079360|-123.289960
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|a439586b622e72ffe72705ca1fc5afbd|2019-06-08|06:53:29|1559991209|grocery_pos|45.52|0|fraud_Miller-Hauck|44.021820|-124.095136
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|3efa6d0b9fea50faaa0dd5a8ddbd4503|2019-05-17|02:39:54|1558075194|grocery_pos|71.29|0|fraud_Lockman Ltd|43.457127|-123.866220
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|70dc3efcb62e9cd367b5e0e3fac6cccc|2019-01-25|07:54:23|1548420863|gas_transport|43.42|0|fraud_Emard Inc|43.605325|-125.183535
167-48-5821|4192832764832|Melinda|Cameron|F|05641 Robin Port|Coos Bay|OR|97420|43.2151|-124.1984|27473|International aid/development worker|1985-05-30|718172762479|adults_2550_female_urban.json|f681944553fe4984f4f57e1c561e7e89|2019-05-29|06:22:30|1559125350|grocery_pos|73.00|0|fraud_Bradtke PLC|43.439130|-123.967266
